"stations"
"[('Robinson',8775872,'FR')]"
"[('Venta de Baños',7111000,'ES')]"
"[('Aranguren Apeadero',7105474,'ES')]"
"[('Göhrde',8001149,'DE')]"
"[('Gunnislake',7035630,'GB')]"
"[('St-Hilaire – Brizambourg',8749132,'FR')]"
"[('Hadamar',8011213,'DE')]"
"[('Chessy',8772176,'FR')]"
"[('Pönitz (Leipzig)',8023445,'DE')]"
"[('Bisingen',8029343,'DE')]"
"[('Fagare',8302762,'IT')]"
"[('Marcellina-Verbicaro-Orsomarso',8311728,'IT')]"
"[('Saussens Mairie',8744222,'FR')]"
"[('Tlumačov',5436475,'CZ')]"
"[('Herzhorn',8001490,'DE')]"
"[('Tessonnières',8761524,'FR')]"
"[('La Ferté-Hauterive',8769634,'FR')]"
"[('Tours Grammont',8749246,'FR')]"
"[('Zuckerfabrik',8015444,'DE')]"
"[('Weyersheim',8721367,'FR')]"
"[('Kirchanschöring',8020023,'DE')]"
"[('Holzgerlingen Nord',8042804,'DE')]"
"[('Arensdorf (Köthen)',8023122,'DE')]"
"[('Aguilcourt – Variscourt',8717170,'FR')]"
"[('St-Jory',8761165,'FR')]"
"[('Trzebiatów',5100214,'PL')]"
"[('Quarto d’Altino',8302670,'IT')]"
"[('Gumpenried-Asbach',8045507,'DE')]"
"[('Rethen (Leine)',8013502,'DE')]"
"[('Cramans',8771395,'FR')]"
"[('Bahlingen am Kaiserstuhl',8047810,'DE')]"
"[('Grane',8776957,'FR')]"
"[('Mehrhoog',8010283,'DE')]"
"[('Valdelagrana',7151417,'ES')]"
"[('Alton',7055440,'GB')]"
"[('Ispra',8301121,'IT')]"
"[('Cicala',8354223,'IT')]"
"[('Münzesheim',8042122,'DE')]"
"[('Mostoles El Soto',7135607,'ES')]"
"[('Morecambe',7026950,'GB')]"
"[('Matzing',8020132,'DE')]"
"[('Sudbury Suffolk',7070980,'GB')]"
"[('Gleneagles',7087150,'GB')]"
"[('Schweinfurt Mitte',8085072,'DE')]"
"[('Gnevkow',8028130,'DE')]"
"[('Lannepax',8745061,'FR')]"
"[('Barnes Bridge',7055800,'GB')]"
"[('Risano',8303120,'IT')]"
"[('Neuenrade',8008230,'DE')]"
"[('Villedieu-sur-Indre',8759736,'FR')]"
"[('Neufchâtel-Hardelot',8731709,'FR')]"
"[('Troyes Delestraint Belgique',8713965,'FR')]"
"[('Gabarret',8751616,'FR')]"
"[('Hamstead',7011450,'GB')]"
"[('Vitry-en-Artois',8734211,'FR')]"
"[('Castelo Branco',9453009,'PT')]"
"[('Kaub',8019510,'DE')]"
"[('Zeil',8022413,'DE')]"
"[('Alles-sur-Dordogne',8758448,'FR')]"
"[('Barneveld Zuid',8400115,'NL')]"
"[('Millom',7019970,'GB')]"
"[('Bourcefranc',8769891,'FR')]"
"[('Croix-Blanche',8745080,'FR')]"
"[('San Pedro do Sil',7122004,'ES')]"
"[('Salbris',8754316,'FR')]"
"[('Andria Sud',8355025,'IT')]"
"[('Sassari',8312807,'IT')]"
"[('Hagen-Oberhagen',8008367,'DE')]"
"[('Ingelheim',8019046,'DE')]"
"[('Utrecht Overvecht',8400620,'NL')]"
"[('Isselhorst-Avenwedde',8013605,'DE')]"
"[('San Giovanni d’Asso',8306816,'IT')]"
"[('Les Flachères',8772170,'FR')]"
"[('Oudenaarde',8892601,'BE')]"
"[('Günzburg',8002084,'DE')]"
"[('Blanes',7179606,'ES')]"
"[('Scunthorpe',7064560,'GB')]"
"[('Lyon Gorge de Loup',8772117,'FR')]"
"[('Niederbronn',8721325,'FR')]"
"[('Rapone-Ruvo-San Fele',8309621,'IT')]"
"[('Vitry-sur-Seine',8754529,'FR')]"
"[('Kauhava',1000299,'FI')]"
"[('Brindisi di Montagna',8311451,'IT')]"
"[('Vils in Tirol',8102255,'AT')]"
"[('Pulling (b Freising)',8020488,'DE')]"
"[('Les Ancizes Saint-Georges Bourg',8758960,'FR')]"
"[('Bissegem',8896388,'BE')]"
"[('Pedrola',7181208,'ES')]"
"[('St-Martin-de-Queyrières',8776357,'FR')]"
"[('Pizarra',7154406,'ES')]"
"[('Montréal',8774350,'FR')]"
"[('Kemijärvi',1000367,'FI')]"
"[('Berlin-Neukölln',8085781,'DE')]"
"[('München-Fasangarten',8020247,'DE')]"
"[('Thouars',8748700,'FR')]"
"[('Brora',7086180,'GB')]"
"[('Potsdam Hbf',8003479,'DE')]"
"[('Ty Croes',7024390,'GB')]"
"[('Abensberg',8026323,'DE')]"
"[('Meckesheim',8014172,'DE')]"
"[('Gevrey-Chambertin',8771350,'FR')]"
"[('Gannes',8731326,'FR')]"
"[('Nistertal-Bad Marienberg',8019538,'DE')]"
"[('Warnemünde',8027098,'DE')]"
"[('Belleben',8024174,'DE')]"
"[('Miltach',8026260,'DE')]"
"[('Croze',8759785,'FR')]"
"[('Oberöwisheim',8042121,'DE')]"
"[('Wehr-Brennet',8014465,'DE')]"
"[('Nice St-Augustin',8775625,'FR')]"
"[('Châtillon-en-Vendelais',8747164,'FR')]"
"[('Rackith (Elbe)',8093246,'DE')]"
"[('Masnuy-Saint-Pierre',8881174,'BE')]"
"[('Niederdorf (Erzgeb)',8042908,'DE')]"
"[('Wood End',7045360,'GB')]"
"[('Herrlisheim-près-Colmar',8718232,'FR')]"
"[('Meckenheim (Bz Köln)',8015523,'DE')]"
"[('Begijnendijk',8821865,'BE')]"
"[('Scanzano-Belfiore',8307216,'IT')]"
"[('Garlin',8746487,'FR')]"
"[('Landen',8833605,'BE')]"
"[('Praha-Vysočany',5457316,'CZ')]"
"[('La Ferté-Macé Place Neustadt',8739168,'FR')]"
"[('Cholsey',7030310,'GB')]"
"[('Arroyo-Malpartida',7135402,'ES')]"
"[('Zaandijk Zaanse Schans',8400364,'NL')]"
"[('Roccamurata',8306159,'IT')]"
"[('Krippen',8006005,'DE')]"
"[('Pouzac',8767156,'FR')]"
"[('Castelvetro',8301960,'IT')]"
"[('Wasserthaleben',8016442,'DE')]"
"[('Aha',8014378,'DE')]"
"[('Chaux-les-Port',8711741,'FR')]"
"[('Bere Ferrers',7035500,'GB')]"
"[('Neuhaus (Pegnitz)',8022304,'DE')]"
"[('Mühlen (b Horb)',8029326,'DE')]"
"[('Tuturano',8311140,'IT')]"
"[('Karthaus',8025184,'DE')]"
"[('Teisendorf',8020114,'DE')]"
"[('Kautenbach',8200130,'LU')]"
"[('Marienthal',8721360,'FR')]"
"[('Groisy – Thorens-la-Caille',8774624,'FR')]"
"[('Neukirch (Lausitz) West',8006131,'DE')]"
"[('Harras (Thür)',8016224,'DE')]"
"[('Cardonald',7096240,'GB')]"
"[('Feilitzsch',8026022,'DE')]"
"[('Cisterna di Latina',8308603,'IT')]"
"[('Firenze Statuto',8306430,'IT')]"
"[('Redwitz (Rodach)',8022052,'DE')]"
"[('Worcester Foregate Street',7048930,'GB')]"
"[('St Ingbert',8025464,'DE')]"
"[('Sorgues – Châteauneuf-du-Pape',8776520,'FR')]"
"[('Prijedor',7253107,'BA')]"
"[('Zittau (Gr)',8009870,'DE')]"
"[('Bad Niedernau',8029323,'DE')]"
"[('Lutherstadt Wittenberg-Labetz',8023254,'DE')]"
"[('Trento Santa Chiara',8302003,'IT')]"
"[('Gliwice',5106970,'PL')]"
"[('Parabita',8341057,'IT')]"
"[('Wildeck-Bosserode',8005624,'DE')]"
"[('Jagodin',2235130,'UA')]"
"[('Effelder (Thür)',8016237,'DE')]"
"[('Spotorno-Noli',8304526,'IT')]"
"[('Uffing am Staffelsee',8020302,'DE')]"
"[('Křižanovice',5436115,'CZ')]"
"[('Santa Mama',8306079,'IT')]"
"[('Deuben (Zeitz)',8023666,'DE')]"
"[('Ugao-Miraballes',7113110,'ES')]"
"[('Cookham',7030190,'GB')]"
"[('Kleingemünden',8094277,'DE')]"
"[('Sindia',8342507,'IT')]"
"[('Linay',8717239,'FR')]"
"[('Dumbreck',7096220,'GB')]"
"[('Guignicourt',8717173,'FR')]"
"[('Albstadt-Lautlingen',8029348,'DE')]"
"[('Azay-sur-Indre',8711533,'FR')]"
"[('Dessau Hbf',8023723,'DE')]"
"[('Steilküste/Wittenbeck',8069675,'DE')]"
"[('Myyrmäki',1000660,'FI')]"
"[('Hurst Green',7054630,'GB')]"
"[('Aukrug',8046167,'DE')]"
"[('Mareuil-sur-Lay',8733402,'FR')]"
"[('Hanfertal',8047025,'DE')]"
"[('Vars les Claux – le Fournet',8775334,'FR')]"
"[('Halle-Silberhöhe',8023090,'DE')]"
"[('Creissels',8778938,'FR')]"
"[('Luckenwalde',8003446,'DE')]"
"[('Teterow',8027030,'DE')]"
"[('Drancy Centre',8798654,'FR')]"
"[('La Flèche',8735863,'FR')]"
"[('Peterborough',7061330,'GB')]"
"[('Zdar nad Sázavou',5437015,'CZ')]"
"[('Pouilly-sous-Charlieu',8772604,'FR')]"
"[('Rousínov',5435905,'CZ')]"
"[('Chabenet',8759711,'FR')]"
"[('Halanzy',8866530,'BE')]"
"[('Ludon',8758118,'FR')]"
"[('Roma Termini',8308409,'IT')]"
"[('Villabassa-Braies Niederdorf-Prags',8302112,'IT')]"
"[('Ostarije',7875111,'HR')]"
"[('Montroc-le-Planet',8774686,'FR')]"
"[('Stokke',7601512,'NO')]"
"[('Meißen Triebischtal',8006256,'DE')]"
"[('Hamburg-Heimfeld',8001045,'DE')]"
"[('Sauviat-sur-Vige',8715787,'FR')]"
"[('Dingden',8010279,'DE')]"
"[('Villeneuve-de-Berg Pommiers',8742075,'FR')]"
"[('Edesheim (Pfalz)',8019422,'DE')]"
"[('Mertesheim',8019362,'DE')]"
"[('Torano-Lattarico',8311906,'IT')]"
"[('Hannover-Linden/Fischerhof',8013507,'DE')]"
"[('Rueil-Malmaison-RATP',8775805,'FR')]"
"[('Ludwigsburg',8029017,'DE')]"
"[('Neuruppin West',8027231,'DE')]"
"[('Sérans',8741995,'FR')]"
"[('St-Marcel-en-Dombes',8772374,'FR')]"
"[('Novy Bydžov',5456430,'CZ')]"
"[('Förtha (Eisenach)',8016124,'DE')]"
"[('Dahl',8008370,'DE')]"
"[('Punerot',8714117,'FR')]"
"[('Les Granges – Ste-Marie',8771523,'FR')]"
"[('Cleethorpes',7062740,'GB')]"
"[('Bougue',8746509,'FR')]"
"[('Étalans',8771853,'FR')]"
"[('Comblain-la-Tour',8842838,'BE')]"
"[('Mortsel-Liersesteenweg',8821246,'BE')]"
"[('Bockenheim-Kindenheim',8019348,'DE')]"
"[('Oitti',1000092,'FI')]"
"[('Katerini',7300284,'GR')]"
"[('Sueca',7169103,'ES')]"
"[('Mottingham',7051180,'GB')]"
"[('Theillay',8754319,'FR')]"
"[('Woodbridge',7072280,'GB')]"
"[('Égletons',8759416,'FR')]"
"[('Birkenstein',8033457,'DE')]"
"[('Niederstetten',8029732,'DE')]"
"[('Mainz-Kastel',8011472,'DE')]"
"[('Maisse',8768148,'FR')]"
"[('Misano Adriatico',8307119,'IT')]"
"[('St-Médard-sur-Ille',8747802,'FR')]"
"[('Tulling',8020219,'DE')]"
"[('Arenshausen',8016543,'DE')]"
"[('Reichenbach (Oberlausitz)',8006091,'DE')]"
"[('Bad Doberan',8027123,'DE')]"
"[('Wächtersbach',8011041,'DE')]"
"[('Kristiansand',7602130,'NO')]"
"[('Sarrancolin',8767144,'FR')]"
"[('Bellvitge',7171708,'ES')]"
"[('Shotton',7025460,'GB')]"
"[('Prato Sardo',8342526,'IT')]"
"[('Mühldorf (Oberbay)',8020035,'DE')]"
"[('Wernigerode Elmowerk',8024484,'DE')]"
"[('Pfäffikon ZH',8503301,'CH')]"
"[('Krumpa',8023022,'DE')]"
"[('Alpirsbach',8014208,'DE')]"
"[('Montluel',8772356,'FR')]"
"[('Dragoman',5211006,'BG')]"
"[('Le Clavier',8746546,'FR')]"
"[('Radolfzell',8014571,'DE')]"
"[('Beldorf',8046168,'DE')]"
"[('Galdo',8309900,'IT')]"
"[('Verneuil-l’Étang',8711607,'FR')]"
"[('Hendon',7015220,'GB')]"
"[('Les Franqueses del Vallès',7177100,'ES')]"
"[('Hollinwood Metrolink',7029010,'GB')]"
"[('La Selva del Camp',7173102,'ES')]"
"[('Couffoulens – Leuc',8761512,'FR')]"
"[('Vilabella',7176002,'ES')]"
"[('Martigny-les-Gerbonvaux',8711744,'FR')]"
"[('Mittersheim',8721532,'FR')]"
"[('Ahrbrück',8025020,'DE')]"
"[('Trilport',8711649,'FR')]"
"[('El Goloso',7117003,'ES')]"
"[('Neuenhagen (Berlin)',8003260,'DE')]"
"[('Freudenstadt Industriegebiet',8066084,'DE')]"
"[('Thiene',8302143,'IT')]"
"[('Skjern St.',8600205,'DK')]"
"[('Jägersfreude',8025419,'DE')]"
"[('Avord',8757643,'FR')]"
"[('Lähn',8102246,'AT')]"
"[('Cocullo',8308534,'IT')]"
"[('Chepstow',7037740,'GB')]"
"[('Ciñera',7115110,'ES')]"
"[('Herne Hill',7050660,'GB')]"
"[('Luc',8773436,'FR')]"
"[('La Coquille',8759250,'FR')]"
"[('Châteauneuf-sur-Charente',8749150,'FR')]"
"[('Fishguard & Goodwick',7066800,'GB')]"
"[('Nerpuy',8757516,'FR')]"
"[('Claygate',7055560,'GB')]"
"[('Beautiran',8758270,'FR')]"
"[('Romiley',7028330,'GB')]"
"[('Treuchtlingen',8020369,'DE')]"
"[('Châtelaillon',8748511,'FR')]"
"[('Lardenne',8761193,'FR')]"
"[('Kliplev St.',8600318,'DK')]"
"[('Falkirk High',7099310,'GB')]"
"[('Neuss am Kaiser',8015538,'DE')]"
"[('Koblenz Stadtmitte',8091873,'DE')]"
"[('Lebach-Jabach',8037739,'DE')]"
"[('Ochtrup',8021152,'DE')]"
"[('Münster-Amelsbüren',8021544,'DE')]"
"[('Sevilla-Virgen del Rocío',7151110,'ES')]"
"[('Hinckley',7018700,'GB')]"
"[('Dunderland',7601370,'NO')]"
"[('Elstree & Borehamwood',7015420,'GB')]"
"[('Ludwigshafen (Rhein) BASF Süd',8019080,'DE')]"
"[('Villeneuve-la-Comtesse',8749125,'FR')]"
"[('Sira',7602203,'NO')]"
"[('Utajärvi',1000376,'FI')]"
"[('Wickrath',8015180,'DE')]"
"[('Bad Kötzting',8026262,'DE')]"
"[('Remelfang',8719141,'FR')]"
"[('Münster-Häger',8021147,'DE')]"
"[('Achnashellach',7086020,'GB')]"
"[('St-Méen-le-Grand',8733805,'FR')]"
"[('Mertzwiller',8721320,'FR')]"
"[('Unterschleißheim',8020559,'DE')]"
"[('Friedberg Süd',8002121,'DE')]"
"[('Itri',8308607,'IT')]"
"[('La Puebla de Hijar',7171200,'ES')]"
"[('Pozzuoli Solfatara',8309101,'IT')]"
"[('Lendringsen',8008223,'DE')]"
"[('Xeraco',7169107,'ES')]"
"[('Licata',8312400,'IT')]"
"[('Uhlstädt',8016326,'DE')]"
"[('Kötschach-Mauthen',8103918,'AT')]"
"[('Ste-Léocadie',8778485,'FR')]"
"[('Hesseneck Kailbach',8011457,'DE')]"
"[('Mjøndalen',7601603,'NO')]"
"[('Zahna',8023138,'DE')]"
"[('Wahrenholz',8013170,'DE')]"
"[('Mariánské Lázně',5474405,'CZ')]"
"[('Ängelholm Station',7404828,'SE')]"
"[('Albens',8774611,'FR')]"
"[('Retford',7065110,'GB')]"
"[('Riga',2509501,'LV')]"
"[('Chassigny',8711723,'FR')]"
"[('Dausenau',8019603,'DE')]"
"[('Tangermünde West',8060480,'DE')]"
"[('Firenze',8399003,'IT')]"
"[('Pocking',8026518,'DE')]"
"[('Tolworth',7055730,'GB')]"
"[('Oberdachstetten',8022709,'DE')]"
"[('Dinan',8747816,'FR')]"
"[('Paulinenaue',8027303,'DE')]"
"[('St-Étienne le Clapier',8772617,'FR')]"
"[('Soues',8767150,'FR')]"
"[('Vicenza',8302446,'IT')]"
"[('La Roche-Vineuse – Milly',8772537,'FR')]"
"[('Stetten (Donau)',8029262,'DE')]"
"[('Offenbach-Waldhof',8069543,'DE')]"
"[('Petersfield',7056570,'GB')]"
"[('Aiguilles – l’Hôpital',8774934,'FR')]"
"[('Barton-On-Humber',7062070,'GB')]"
"[('Générac',8777579,'FR')]"
"[('Leskovac',7211050,'RS')]"
"[('Pangbourne',7030360,'GB')]"
"[('Hradec Králové hlavní nádraží',5453120,'CZ')]"
"[('Bottrop-Vonderort',8010025,'DE')]"
"[('Bescot Stadium',7010030,'GB')]"
"[('Touzac',8761999,'FR')]"
"[('Villers-les-Pots',8771333,'FR')]"
"[('Poggiardo',8341105,'IT')]"
"[('Verres',8300145,'IT')]"
"[('Bruchsal Tunnelstraße',8039248,'DE')]"
"[('Zinasco Nuovo',8300401,'IT')]"
"[('Vallecas',7170005,'ES')]"
"[('Sittingbourne',7051870,'GB')]"
"[('Mettenheim',8019064,'DE')]"
"[('Limite Tarn D999',8745077,'FR')]"
"[('Ramsau im Zillertal-Hippach',8182214,'AT')]"
"[('Singen Industriegebiet',8034614,'DE')]"
"[('Baraque-de-Combrouze',8744258,'FR')]"
"[('Rustigne',8302764,'IT')]"
"[('Laveno-Mombello Lago',8325369,'IT')]"
"[('Walsleben',8027233,'DE')]"
"[('Salvaterra de Miño',7122109,'ES')]"
"[('Crépy-Couvron',8729615,'FR')]"
"[('Rosice nad Labem',5454613,'CZ')]"
"[('Kobern-Gondorf',8025096,'DE')]"
"[('Molledo-Portolin',7114207,'ES')]"
"[('Priestewitz',8006228,'DE')]"
"[('Hennuyères',8883022,'BE')]"
"[('Düsseldorf-Derendorf',8015655,'DE')]"
"[('Bad Salzdetfurth',8013013,'DE')]"
"[('Cambiano-Santena',8300456,'IT')]"
"[('La Hutte – Coulombiers',8739609,'FR')]"
"[('Neckarsteinach',8014116,'DE')]"
"[('Casorate Sempione',8301029,'IT')]"
"[('Selb Nord',8026043,'DE')]"
"[('Auggen',8014416,'DE')]"
"[('Massiac-Blesle',8773487,'FR')]"
"[('Celerina',8509252,'CH')]"
"[('Epuisay',8733139,'FR')]"
"[('Fontebuona',8306619,'IT')]"
"[('Bannemin-Mölschow',8044400,'DE')]"
"[('Wörth (Rhein)',8019103,'DE')]"
"[('Spay',8019028,'DE')]"
"[('Gröbers',8023452,'DE')]"
"[('Simandre-sur-Suran',8774333,'FR')]"
"[('Ebensfeld',8022058,'DE')]"
"[('Grevesmühlen',8027007,'DE')]"
"[('Othmarsingen',8502105,'CH')]"
"[('Newstead',7018630,'GB')]"
"[('Montalto-Rose',8311908,'IT')]"
"[('Cassago-Nibionno-Bulciago',8301490,'IT')]"
"[('Fuencarral',7117001,'ES')]"
"[('Basiliano',8302832,'IT')]"
"[('Port-en-Bessin',8770726,'FR')]"
"[('Mauriac',8764526,'FR')]"
"[('Hatton',7045940,'GB')]"
"[('München (Bad Berka)',8016034,'DE')]"
"[('Écouché Centre',8739171,'FR')]"
"[('Courcelles',8715798,'FR')]"
"[('St-Amans – Moulin-Lautier',8744710,'FR')]"
"[('Loulay',8749129,'FR')]"
"[('Serin',7115302,'ES')]"
"[('Langkampfen',8102182,'AT')]"
"[('Merana',8300875,'IT')]"
"[('Consandolo',8327230,'IT')]"
"[('Isola Capo Rizzuto',8311825,'IT')]"
"[('Chindrieux',8774111,'FR')]"
"[('Borgonyà',7177112,'ES')]"
"[('Belluno',8302559,'IT')]"
"[('Krempe',8001492,'DE')]"
"[('Mauvezin',8767794,'FR')]"
"[('Venlo (Gr)',8015134,'NL')]"
"[('Balestrate',8312122,'IT')]"
"[('Carisio',8300055,'IT')]"
"[('San Marco d’Alunzio-Torrenova',8312028,'IT')]"
"[('Gobowen',7044570,'GB')]"
"[('Girvan',7095010,'GB')]"
"[('Cambron-Casteau',8886074,'BE')]"
"[('Motherwell',7096910,'GB')]"
"[('Lostock',7025980,'GB')]"
"[('Acle',7072860,'GB')]"
"[('Schladen (Harz)',8013349,'DE')]"
"[('Kißlegg',8029204,'DE')]"
"[('Tim St.',8600198,'DK')]"
"[('Oberesslingen',8029056,'DE')]"
"[('Lorch (Rhein) KD',8079925,'DE')]"
"[('Erdweg',8020462,'DE')]"
"[('Segur de Calafell',7171602,'ES')]"
"[('Suippes – Garage',8764014,'FR')]"
"[('Nassau (Erzgeb)',8046275,'DE')]"
"[('Possilpark & Parkhouse',7099580,'GB')]"
"[('Poikam',8026313,'DE')]"
"[('Didam',8400174,'NL')]"
"[('Virieu-le-Grand – Belley',8774150,'FR')]"
"[('Sergy',8774522,'FR')]"
"[('Longobardi',8311742,'IT')]"
"[('St-Jean-Pied-de-Port',8767372,'FR')]"
"[('Revel LEP',8717729,'FR')]"
"[('Herrenberg',8029394,'DE')]"
"[('Villanueva de la Serena',7137406,'ES')]"
"[('Canley',7011290,'GB')]"
"[('Biskupice u Luhačovic',5434765,'CZ')]"
"[('Angers Maître École',8748404,'FR')]"
"[('Bedwyn',7030700,'GB')]"
"[('Garchizy',8769143,'FR')]"
"[('La Barosa',7120206,'ES')]"
"[('La Molina',7177306,'ES')]"
"[('Verrey',8771308,'FR')]"
"[('Misi',1000366,'FI')]"
"[('St-Léger-sur-Dheune',8769436,'FR')]"
"[('Glauburg-Stockheim',8011204,'DE')]"
"[('Scorcetoli',8306164,'IT')]"
"[('Liederbach-Süd',8086206,'DE')]"
"[('Biebesheim',8011248,'DE')]"
"[('Nardò Centrale',8341088,'IT')]"
"[('Vabres-l’Abbaye',8744272,'FR')]"
"[('Nürnberg Ost',8022209,'DE')]"
"[('Rodgau-Rollwald',8011060,'DE')]"
"[('Maxey-sur-Vaise',8717588,'FR')]"
"[('Bedford St Johns',7015100,'GB')]"
"[('Landquart',8509002,'CH')]"
"[('Razice',5473412,'CZ')]"
"[('Laurenburg (Lahn)',8019608,'DE')]"
"[('Gudå',7601213,'NO')]"
"[('Courbassil',8717694,'FR')]"
"[('Cornimont',8714469,'FR')]"
"[('Glåmos',7601008,'NO')]"
"[('Charnay – Condemine',8772539,'FR')]"
"[('Encinacorba',7167011,'ES')]"
"[('Crewe',7012430,'GB')]"
"[('Volx',8775131,'FR')]"
"[('Amriswil',8506109,'CH')]"
"[('Brouvelieures Forges',8740560,'FR')]"
"[('Grevenbroich',8015278,'DE')]"
"[('Faak am See',8102139,'AT')]"
"[('Uhersky Brod',5436585,'CZ')]"
"[('Juziers',8738155,'FR')]"
"[('Berlin-Lichtenrade',8003119,'DE')]"
"[('Le Chambon-Feugerolles',8772671,'FR')]"
"[('Marle-sur-Serre',8729609,'FR')]"
"[('Harlington',7015330,'GB')]"
"[('Pedace Serrapedace',8354230,'IT')]"
"[('Salzwedel',8024585,'DE')]"
"[('Magdeburg Südost',8024127,'DE')]"
"[('Plumstead',7052080,'GB')]"
"[('Fidenza',8305009,'IT')]"
"[('Hüntwangen-Wil',8503403,'CH')]"
"[('La Tour-de-Faure',8716704,'FR')]"
"[('Lauterbourg',8721246,'FR')]"
"[('Sarre',8300136,'IT')]"
"[('Boran-sur-Oise',8727644,'FR')]"
"[('Døstrup St. (Sønderjylland)',8600428,'DK')]"
"[('Epila',7170703,'ES')]"
"[('Jacques-Monod-la-Demi-Lieue',8741371,'FR')]"
"[('Świnoujście Centrum',5189954,'PL')]"
"[('Ripalimosani',8309460,'IT')]"
"[('Storekvina',7602183,'NO')]"
"[('Kersbach',8022160,'DE')]"
"[('Melton',7072210,'GB')]"
"[('Zutphen',8400744,'NL')]"
"[('Berlin Anhalter Bf',8024968,'DE')]"
"[('Ellerau',8040411,'DE')]"
"[('Pinto',7160103,'ES')]"
"[('Yatton',7033920,'GB')]"
"[('Pasila autojuna-asema',1001328,'FI')]"
"[('Chemnitz-Reichenhain',8006580,'DE')]"
"[('St-Martory Centre',8744918,'FR')]"
"[('Grange Park',7060290,'GB')]"
"[('Matrei am Brenner',8102263,'AT')]"
"[('La Tour-du-Pin',8772347,'FR')]"
"[('Reggio San Lazzaro',8329208,'IT')]"
"[('Darsac',8773467,'FR')]"
"[('Gillingham (Kent)',7051690,'GB')]"
"[('Castelnau-d’Estrétefonds',8761166,'FR')]"
"[('St-Boil',8772525,'FR')]"
"[('Creil',8727600,'FR')]"
"[('Quickborner Straße',8059307,'DE')]"
"[('Münster-Wiesing',8101175,'AT')]"
"[('Brunico/Bruneck',8302107,'IT')]"
"[('Fürth-Dambach',8022763,'DE')]"
"[('Milazzo',8312042,'IT')]"
"[('Kleinensiel',8013846,'DE')]"
"[('Golmes',7178404,'ES')]"
"[('Ehlenbruch',8013487,'DE')]"
"[('Machecoul',8748136,'FR')]"
"[('Alfarelos',9435006,'PT')]"
"[('Helmstadt (Baden)',8050812,'DE')]"
"[('Andelfingen',8506047,'CH')]"
"[('St-Antoine',8771525,'FR')]"
"[('Coursan-en-Othe',8713990,'FR')]"
"[('Rapolano Terme',8306850,'IT')]"
"[('Kuhbier',8027554,'DE')]"
"[('Houyet',8863842,'BE')]"
"[('Wrocław Nadodrze',5105910,'PL')]"
"[('Rastatt Beinle',8066064,'DE')]"
"[('Zschaitz',8006315,'DE')]"
"[('Périgueux',8759500,'FR')]"
"[('Lorca-San Diego',7106005,'ES')]"
"[('Krumpendorf/Wörthersee',8103646,'AT')]"
"[('Morrovalle-Monte San Giusto',8307309,'IT')]"
"[('St-André (Haut Rhin)',8718114,'FR')]"
"[('Leeuwarden',8400387,'NL')]"
"[('Machynlleth',7044220,'GB')]"
"[('Aulendorf',8029149,'DE')]"
"[('As Neves',7122108,'ES')]"
"[('Besné – Pont-Château',8748185,'FR')]"
"[('Dattenfeld (Sieg)',8015594,'DE')]"
"[('Jülich Forschungszentrum',8088408,'DE')]"
"[('Ubstadt Ort',8042102,'DE')]"
"[('Pillgram',8003167,'DE')]"
"[('Ovada',8304103,'IT')]"
"[('Ibbenbüren',8021162,'DE')]"
"[('Jussey',8718535,'FR')]"
"[('Nürnberg Frankenstadion',8022957,'DE')]"
"[('Belper',7016790,'GB')]"
"[('Wolgast Hafen',8044428,'DE')]"
"[('Pontelandolfo',8309504,'IT')]"
"[('Moyen',8714124,'FR')]"
"[('Wildeck-Hönebach',8005601,'DE')]"
"[('Bergamo',8301529,'IT')]"
"[('Callosa de Segura',7162003,'ES')]"
"[('Shalford',7056380,'GB')]"
"[('Pensarn',7044630,'GB')]"
"[('Kings Langley',7013920,'GB')]"
"[('Lower Sydenham',7050530,'GB')]"
"[('Bonefro-Santa Croce',8309464,'IT')]"
"[('Bertholène',8778375,'FR')]"
"[('Waldenburg (Württ)',8029663,'DE')]"
"[('Frauenfeld',8506100,'CH')]"
"[('Mariol',8740506,'FR')]"
"[('Aye',8864352,'BE')]"
"[('Trengereid',7602339,'NO')]"
"[('Narvik',7602402,'NO')]"
"[('St-Ursanne',8500124,'CH')]"
"[('Laaske',8027557,'DE')]"
"[('Hombourg-Haut',8719327,'FR')]"
"[('Welschen Ennest',8008260,'DE')]"
"[('Oppenheim',8019061,'DE')]"
"[('Lexos',8761348,'FR')]"
"[('Erkrath-Nord',8008080,'DE')]"
"[('Hemiksem',8824224,'BE')]"
"[('Maintenon',8739413,'FR')]"
"[('San Vicente de Alcántara',7135405,'ES')]"
"[('Les Cabannes',8761157,'FR')]"
"[('Lachaud – Curmilhac',8773182,'FR')]"
"[('Watermael',8811429,'BE')]"
"[('Hilter',8021482,'DE')]"
"[('Bückeburg',8013574,'DE')]"
"[('Sonthofen',8002344,'DE')]"
"[('Luckaitztal',8004217,'DE')]"
"[('San Filippo',8307557,'IT')]"
"[('Karlstadt (Main)',8022546,'DE')]"
"[('Woodhall',7096390,'GB')]"
"[('Navilly',8771368,'FR')]"
"[('Jaravía',7107003,'ES')]"
"[('Barrème',8775943,'FR')]"
"[('Lezo-Errenteria',7111516,'ES')]"
"[('Xertigny',8714412,'FR')]"
"[('Großbothen',8006269,'DE')]"
"[('Altenfeld (Rhön)',8005856,'DE')]"
"[('Sandwell & Dudley',7011490,'GB')]"
